,doc_id,sent_id,sent_text,party,text_prepared,prediction,score
10,059eda7d46b65c7233ed2133de6b52875574c4328e5ee71d1189c890,059eda7d46b65c7233ed2133de6b52875574c4328e5ee71d1189c890-1,Esther Ouwehand ( PvdD ) in NOS Radio 1 Journaal • Ruim helft kiesgerechtigden ouder dan 50 Er zijn tijdens deze campagne best wat nieuwe gezichten .,PvdD,". Deze zin: ""Esther Ouwehand ( PvdD ) in NOS Radio 1 Journaal • Ruim helft kiesgerechtigden ouder dan 50 Er zijn tijdens deze campagne best wat nieuwe gezichten ."" - einde van de zin. Ook verwacht het CBS dat er zo'n 24.000 mensen overlijden in dezelfde periode.",issue_no,0.9982108225286712
11,05c826f2de15cde120bb2bc6a3599cd0f33ba077b7f3953c64fef07e,05c826f2de15cde120bb2bc6a3599cd0f33ba077b7f3953c64fef07e-2,Omtzigt weet nog niet of hij premier wil zijn 22:39,NSC,"Daar doen we niets raars aan "" , zegt hij .. Deze zin: ""Omtzigt weet nog niet of hij premier wil zijn 22:39"" - einde van de zin. Timmermans noemt het tegengaan van gezinshereniging het "" pesten "" van asielzoekers .",issue_no,0.9992791704750648
12,05d7ee63c3d09e15051a71f206fd84176e4fe251e7fb28e1453b8270,05d7ee63c3d09e15051a71f206fd84176e4fe251e7fb28e1453b8270-37,Partijbestuur GroenLinks neemt afstand van gebruik omstreden leus door Statenlid,GL/PvdA,"16:02. Deze zin: ""Partijbestuur GroenLinks neemt afstand van gebruik omstreden leus door Statenlid"" - einde van de zin. Het partijbestuur van GroenLinks neemt afstand van uitlatingen die het Utrechtse Statenlid Julia Matser gisteren deed tijdens haar maiden speech , de eerste toespraak van een nieuwe volksvertegenwoordiger .",issue_no,0.9996536894507607
13,06c66992155d28212e261845b7a5dcbdc75fc231f46cf98e79284e16,06c66992155d28212e261845b7a5dcbdc75fc231f46cf98e79284e16-1,'10 verkiezingsprogramma's in strijd met rechtstaat ' • Stoffer ( SGP ) :,SGP,". Deze zin: ""'10 verkiezingsprogramma's in strijd met rechtstaat ' • Stoffer ( SGP ) :"" - einde van de zin. Morgen is Lilian Marijnissen van de SP te gast.",issue_no,0.9993757007986128
14,080efb863a3a3f73d0d63b8104024924a7e32fdf40e0839c71dcefc4,080efb863a3a3f73d0d63b8104024924a7e32fdf40e0839c71dcefc4-1,Jetten :,D66,". Deze zin: ""Jetten :"" - einde van de zin. Ook kandidaat-Kamerlid Diederik van Dijk zal bij een kliniek aanwezig zijn met demonstranten .",issue_no,0.998312413864016
15,08346e6631ce0fb7d9af5be9459625b23bd0864f1bc9ab42b0305cfa,08346e6631ce0fb7d9af5be9459625b23bd0864f1bc9ab42b0305cfa-11,"Dat heeft demissionair minister Harbers van Infrastructuur besloten , na kritiek van de Europese Unie en de Verenigde Staten .",Overig,"De voorgenomen krimp van Schiphol naar 460.000 vluchten per jaar gaat voorlopig niet door .. Deze zin: ""Dat heeft demissionair minister Harbers van Infrastructuur besloten , na kritiek van de Europese Unie en de Verenigde Staten ."" - einde van de zin. Volgend jaar kunnen er dus nog 500.000 vluchten via Schiphol gaan .",issue_no,0.9997622604156808
16,090321a7a8028ab31845c9266deff844f83ca33477221c208a7cc419,090321a7a8028ab31845c9266deff844f83ca33477221c208a7cc419-16,"De provincie doet volgens Zoet een dringend beroep op de minister van Landbouw , Natuur en Voedselkwaliteit .",Overig,"Om populatiebeheer mogelijk te maken , moet er een internationaal wolvenplan komen .. Deze zin: ""De provincie doet volgens Zoet een dringend beroep op de minister van Landbouw , Natuur en Voedselkwaliteit ."" - einde van de zin. "" De wolf houdt zich niet aan landsgrenzen , daarom adviseert de EU om een internationaal wolvenplan te maken .",issue_no,0.9993051394901687
17,09479bb5a051d48ca538a3cdc57a906c23652c4fceca43ccf2b5d393,09479bb5a051d48ca538a3cdc57a906c23652c4fceca43ccf2b5d393-2,Hij wordt minister van Buitenlandse Zaken in de regering van premier Sunak .,Overig,"Londenaren reageren op plotselinge terugkeer van David Cameron Oud-premier David Cameron keert terug in de Britse politiek .. Deze zin: ""Hij wordt minister van Buitenlandse Zaken in de regering van premier Sunak ."" - einde van de zin. Zelfs de meest ingevoerde politieke analisten zagen dit niet aankomen .",issue_no,0.9994590479788973
18,094849e3e978d01e4f2998349cb1704121682673edf30598f1c3f1a5,094849e3e978d01e4f2998349cb1704121682673edf30598f1c3f1a5-5,Nieuw Sociaal Contract ( NSC ) van Pieter Omtzigt vindt dat mensen in een slecht geïsoleerd huurhuis korting moeten krijgen op de huur .,NSC,"Het is vooral de bedoeling dat burgers hun geld aan boodschappen uit kunnen geven in plaats van aan het energiebedrijf , zo is in de programma's te lezen .. Deze zin: ""Nieuw Sociaal Contract ( NSC ) van Pieter Omtzigt vindt dat mensen in een slecht geïsoleerd huurhuis korting moeten krijgen op de huur ."" - einde van de zin. Daar kunnen",issue_no,0.9995550940067356
19,095e16bba60ac4d11d8248c27aa18fb6bd586d9afbe140075c949d07,095e16bba60ac4d11d8248c27aa18fb6bd586d9afbe140075c949d07-1,Yesilgöz ( VVD ) te gast bij NOS Er zijn tijdens deze campagne best wat nieuwe gezichten .,VVD,". Deze zin: ""Yesilgöz ( VVD ) te gast bij NOS Er zijn tijdens deze campagne best wat nieuwe gezichten ."" - einde van de zin. Podcast De Campagne Stemming met Vullings en Van der Wulp",issue_no,0.9991978778793063
20,09bdfb9d0b57d3756278095a36807aea5ccebf318dd6ff97b237c868,09bdfb9d0b57d3756278095a36807aea5ccebf318dd6ff97b237c868-15,Minister Schreinemacher voor Buitenlandse Handel en Ontwikkelingssamenwerking zei na afloop van het gesprek dat het Nederlandse kabinet probeert om zo veel mogelijk humanitaire hulp in Gaza te krijgen .,Overig,"09: 22. Deze zin: ""Minister Schreinemacher voor Buitenlandse Handel en Ontwikkelingssamenwerking zei na afloop van het gesprek dat het Nederlandse kabinet probeert om zo veel mogelijk humanitaire hulp in Gaza te krijgen ."" - einde van de zin. Verenigde Arabische Emiraten waarschuwen voor grotere oorlog",issue_no,0.9994020708160574
21,09d9d2d86f83200ae51d6ed2727ff0e0cc0fac5c544877cde63ab0ac,09d9d2d86f83200ae51d6ed2727ff0e0cc0fac5c544877cde63ab0ac-12,"Voor zijn D66 , CDA , GL-PvdA , SP , PvdD , CU , Denk , Volt en BIJ1 .",D66,"De spreidingswet is omstreden , omdat gemeenten ermee gedwongen kunnen worden een asielzoekerscentrum te accepteren , ook als er geen draagvlak is onder de bevolking .. Deze zin: ""Voor zijn D66 , CDA , GL-PvdA , SP , PvdD , CU , Denk , Volt en BIJ1 ."" - einde van de zin. Tegen zijn VVD , PVV , FvD , BBB , SGP , BVNL , JA21 en NSC .",issue_no,0.9996764784752329
22,0a8f316db1123e72eee0e8482f1fd86db2a9ab7ebbf1704a94399872,0a8f316db1123e72eee0e8482f1fd86db2a9ab7ebbf1704a94399872-1,Kijk hier de Q&A met PVV-leider Wilders terug PVV-leider Geert Wilders beantwoordde vragen die gesteld werden op Instagram .,PVV,". Deze zin: ""Kijk hier de Q&A met PVV-leider Wilders terug PVV-leider Geert Wilders beantwoordde vragen die gesteld werden op Instagram ."" - einde van de zin. ",issue_no,0.9991699426039358
23,0ae5e628a3ca4b3934e36a0a011030294614751446bdec6615162e00,0ae5e628a3ca4b3934e36a0a011030294614751446bdec6615162e00-1,In de voetsporen van haar vader wint Marijnissen ( SP ) geen enkele verkiezing Lilian Marijnissen was pas 18 toen ze al in de gemeenteraad zat .,SP,". Deze zin: ""In de voetsporen van haar vader wint Marijnissen ( SP ) geen enkele verkiezing Lilian Marijnissen was pas 18 toen ze al in de gemeenteraad zat ."" - einde van de zin. In 2017 volgde ze haar vader op als leider van de SP.",issue_yes,0.9975533887690563
24,0b346d1c7399e374f39243598b2032213845b63c6fa8b1822cd4289c,0b346d1c7399e374f39243598b2032213845b63c6fa8b1822cd4289c-2,In het Belgische parlement is met afschuw gereageerd op nieuwe onthullingen van racistische uitspraken van Vooruit-partijleider Conner Rousseau .,Overig,"De coalitiepartners in de federale regering nemen afstand van de uitspraken .. Deze zin: ""In het Belgische parlement is met afschuw gereageerd op nieuwe onthullingen van racistische uitspraken van Vooruit-partijleider Conner Rousseau ."" - einde van de zin. Voorzitter Nadia Naji van Groen zegt dat het "" bijzonder hard binnenkomt "" .",issue_no,0.9996543843853967
25,0b816f10df19945201a97eef009942300fab3610c68a216af9f5bed6,0b816f10df19945201a97eef009942300fab3610c68a216af9f5bed6-1,Wilders tegen Timmermans na vraag over armoede :,PVV,". Deze zin: ""Wilders tegen Timmermans na vraag over armoede :"" - einde van de zin. 'U staat hier met wachtgeld'",issue_no,0.9985158696256299
26,0bd40bc4ad684a1016417f8d253d20526e829b48eb1f4bd43277ea2b,0bd40bc4ad684a1016417f8d253d20526e829b48eb1f4bd43277ea2b-1,Omtzigt :,NSC,". Deze zin: ""Omtzigt :"" - einde van de zin. Jesse Klaver",issue_no,0.9972925443932079
27,0c42168dd5f47418d5ac67fc02791eae304aca4ee375c6397b1e8312,0c42168dd5f47418d5ac67fc02791eae304aca4ee375c6397b1e8312-2,Koning Charles houdt eerste toespraak • Marijnissen ( SP ) in NOS Radio 1 Journaal Goedemorgen !,SP,"Volgens advocaten heeft dit Trump meer dan 100 miljoen dollar opgeleverd .. Deze zin: ""Koning Charles houdt eerste toespraak • Marijnissen ( SP ) in NOS Radio 1 Journaal Goedemorgen !"" - einde van de zin. Ander nieuws uit de nacht",issue_no,0.9431509803242
28,0c7c41c7d53849ffdfb1b022f4e8c72ac2a3b44abc969200f3c1e85e,0c7c41c7d53849ffdfb1b022f4e8c72ac2a3b44abc969200f3c1e85e-1,In gesprek met GL-PvdA-lijsttrekker Frans Timmermans,GL/PvdA,". Deze zin: ""In gesprek met GL-PvdA-lijsttrekker Frans Timmermans"" - einde van de zin. Het politieke interview met de lijstrekker van GL-PvdA , Frans Timmermans .",issue_no,0.9983697661448393
29,0e17906e99a0fd984470b4aaa59888c55a9c5b84947a8ce4df886c1e,0e17906e99a0fd984470b4aaa59888c55a9c5b84947a8ce4df886c1e-1,Omtzigt :,NSC,". Deze zin: ""Omtzigt :"" - einde van de zin. "" Die kunnen van buiten gehaald worden en dan alsnog lid worden van een partij .",issue_no,0.9990387976320338
30,0e5554049b784e1377ad714b9252079f911c2ec99edd5fd1b83caa9a,0e5554049b784e1377ad714b9252079f911c2ec99edd5fd1b83caa9a-16,De Amerikaanse minister Blinken van Buitenlandse Zaken heeft gereageerd op een kritische interne memo van medewerkers van zijn ministerie .,Overig,"Blinken reageert op kritische ambtenaren : ' We horen jullie '. Deze zin: ""De Amerikaanse minister Blinken van Buitenlandse Zaken heeft gereageerd op een kritische interne memo van medewerkers van zijn ministerie ."" - einde van de zin. Gisteren lekte een kopie uit van het document , waarin president Biden wordt beschuldigd van het "" verspreiden van verkeerde informatie "" over de oorlog tussen Israël en Hamas .",issue_no,0.9995703546047776
31,0ef455190d6e89330c054dfa550757fe33b004ecc00f77fc13cf989f,0ef455190d6e89330c054dfa550757fe33b004ecc00f77fc13cf989f-2,Bikker ( CU ) :,CU,"Hij ziet een gemeenschappelijk defensie- en buitenlandbeleid als oplossing hiervoor .. Deze zin: ""Bikker ( CU ) :"" - einde van de zin. @NwSocContract",issue_no,0.9995439102221172
32,0f16d0a52ad9ebef6215eba798bec2d370369f4ba192a7a5bec3984a,0f16d0a52ad9ebef6215eba798bec2d370369f4ba192a7a5bec3984a-1,CU en SGP kraken abortusplan • BBB doet aangifte na besmeurde spandoeken,CU,". Deze zin: ""CU en SGP kraken abortusplan • BBB doet aangifte na besmeurde spandoeken"" - einde van de zin. Van der Plas vindt die actie bedreigend :",issue_no,0.9991534966262824
33,0f9ac0690fba3c9f27186e3eb0e6e8794914762b94b88afbe3cbb6a6,0f9ac0690fba3c9f27186e3eb0e6e8794914762b94b88afbe3cbb6a6-23,Heeft Pieter Omtzigt nou een voorkeur voor een rechts kabinet ?,NSC,"En dan nog even dit :. Deze zin: ""Heeft Pieter Omtzigt nou een voorkeur voor een rechts kabinet ?"" - einde van de zin. En waarom twijfelt hij er zo over of hij premier wil worden ?",issue_no,0.9994190595211947
34,0fad46eb624befa9cb7dc1675f614dd66b200723b835a1df2471e221,0fad46eb624befa9cb7dc1675f614dd66b200723b835a1df2471e221-14,"Buitenlandse Zaken onderzoekt het lekken van een vertrouwelijk memo van de Nederlandse ambassade over de situatie in Gaza , waarover NRC gisteren schreef . Dat zegt demissionair minister Ollongren van Defensie .",Overig,"' Dodental Toelkarem naar zes'. Deze zin: ""Buitenlandse Zaken onderzoekt het lekken van een vertrouwelijk memo van de Nederlandse ambassade over de situatie in Gaza , waarover NRC gisteren schreef . Dat zegt demissionair minister Ollongren van Defensie ."" - einde van de zin. Het dodental van de nachtelijke invallen door het Israëlische leger in de plaats Toelkarem op de Westelijke Jordaanoever is opgelopen naar zes , meldt het Palestijnse ministerie van Volksgezondheid op de Westoever .",issue_no,0.9991911087955353
35,1037de04946043f7a49764361fd25b77a8f71a842edc6f8b70bf1b4f,1037de04946043f7a49764361fd25b77a8f71a842edc6f8b70bf1b4f-49,Later deze week brengt minister van Buitenlandse Zaken Antony Blinken opnieuw een bezoek aan Israël .,Overig,"Verder zei hij dat de VS ertegen is om de Palestijnen permanent buiten Gaza onder te brengen .. Deze zin: ""Later deze week brengt minister van Buitenlandse Zaken Antony Blinken opnieuw een bezoek aan Israël ."" - einde van de zin. En hier lees je de betekenis van een aantal veelgebruikte termen.",issue_no,0.999528145085444
36,10ecd3e1e9a1795524b9b077538898c3fedad2acfd9893ae4edb37a7,10ecd3e1e9a1795524b9b077538898c3fedad2acfd9893ae4edb37a7-23,"Partijen als de PVV , maar ook BBB willen iets doen aan die lange zoektijd door de voorrang voor statushouders bij de verdeling van sommige woningen te schrappen .",PVV,"Wie naar Enschede of Ede verhuist , heeft gemiddeld al binnen een half jaar een sociale huurwoning .. Deze zin: ""Partijen als de PVV , maar ook BBB willen iets doen aan die lange zoektijd door de voorrang voor statushouders bij de verdeling van sommige woningen te schrappen ."" - einde van de zin. "" Iedereen is gelijk en dus wacht iedereen even lang "" , stelt de BBB .",issue_no,0.9995301213903852
37,10f03944eebb7db21840d2479088ec3be2e697f44dd929f1786a67f2,10f03944eebb7db21840d2479088ec3be2e697f44dd929f1786a67f2-49,"Sjastjakov pakte hem af en trok de pin eruit , in de veronderstelling dat het een nepgranaat was , laat minister Klymenko van Binnenlandse Zaken weten .",Overig,"Thuisgekomen , zou de zoon aan de ring van de granaat hebben gedraaid .. Deze zin: ""Sjastjakov pakte hem af en trok de pin eruit , in de veronderstelling dat het een nepgranaat was , laat minister Klymenko van Binnenlandse Zaken weten ."" - einde van de zin. Hongarije dreigt de onderhandelingen te blokkeren over de toelating van Oekraïne tot de EU .",issue_no,0.9991555984476621
38,124bc2aa75b11fcf04ead976eb59cf15713ed3704f8599e29335d886,124bc2aa75b11fcf04ead976eb59cf15713ed3704f8599e29335d886-16,"Later gingen de politici Rob Jetten ( D66 ) , Frans Timmermans ( GroenLinks-PvdA ) , Esther Ouwehand ( PvdD ) , Laurens Dassen ( Volt ) , Lilian Marijnissen ( SP ) , Edson Olf ( Bij1 ) en Gerard van Hooft ( 50Plus ) aan de hand van stellingen met elkaar in debat .",D66,""" Zonder internationale solidariteit kan er ook geen klimaatrechtvaardigheid zijn . "" Vervolgens kwam er een man het podium op die zei dat hij voor een klimaatprotest kwam en niet voor een politiek statement .. Deze zin: ""Later gingen de politici Rob Jetten ( D66 ) , Frans Timmermans ( GroenLinks-PvdA ) , Esther Ouwehand ( PvdD ) , Laurens Dassen ( Volt ) , Lilian Marijnissen ( SP ) , Edson Olf ( Bij1 ) en Gerard van Hooft ( 50Plus ) aan de hand van stellingen met elkaar in debat ."" - einde van de zin. De demonstranten droegen onderweg naar het Museumplein spandoeken , vlaggen en protestborden met zich mee en riepen leuzen :",issue_no,0.9995289483332249
39,126934c6b9ecbec4737064d74ac088880cdd5a9b458a722bb3b8a2d3,126934c6b9ecbec4737064d74ac088880cdd5a9b458a722bb3b8a2d3-6,"Het boven water halen van het 300 jaar geleden gezonken schip "" is een van de prioriteiten van zijn regering "" , zegt minister Correa van Cultuur tegen persbureau Bloomberg .",Overig,"De ambtstermijn van Petro loopt in 2026 af .. Deze zin: ""Het boven water halen van het 300 jaar geleden gezonken schip "" is een van de prioriteiten van zijn regering "" , zegt minister Correa van Cultuur tegen persbureau Bloomberg ."" - einde van de zin. Volgens het persbureau maakt Colombia nu haast onder meer omdat een Amerikaans bergingsbedrijf claimt het wrak als eerste te hebben gevonden en de helft van de lading eist .",issue_no,0.9992004193233568
40,12cb0de30aa9667cdb0379691a23739db2685af572d9f0c736604861,12cb0de30aa9667cdb0379691a23739db2685af572d9f0c736604861-141,Minister van Buitenlandse Zaken bezoekt Israël en Westoever,Overig,"02:15. Deze zin: ""Minister van Buitenlandse Zaken bezoekt Israël en Westoever"" - einde van de zin. Minister van Buitenlandse Zaken Hanke Bruins Slot heeft in Tel Aviv gesproken met haar Israëlische ambtgenoot Eli Cohen , meldt ze op X. "" In ons gesprek benadrukte ik ook het belang en de urgentie van humanitaire gevechtspauzes .",issue_no,0.999080180473605
41,1353f19a7118084b0b01d25636a0bab66fd0d99374a13debcc996468,1353f19a7118084b0b01d25636a0bab66fd0d99374a13debcc996468-1,Wilders over klimaatplannen GL-PvdA : 'U geeft kapitalen uit ' PVV-leider Geert Wilders zegt in het EenVandaag Verkiezingsdebat dat hij vindt dat Jetten en Timmermans te veel geld uit willen geven aan het klimaat .,PVV,". Deze zin: ""Wilders over klimaatplannen GL-PvdA : 'U geeft kapitalen uit ' PVV-leider Geert Wilders zegt in het EenVandaag Verkiezingsdebat dat hij vindt dat Jetten en Timmermans te veel geld uit willen geven aan het klimaat ."" - einde van de zin. ",issue_no,0.9996388695942442
42,138eaa0baddb45bee15bd68060604d52d7074bafaa44cae675c4affe,138eaa0baddb45bee15bd68060604d52d7074bafaa44cae675c4affe-1,Yesilgöz ( VVD ) en Van der Plas ( BBB ) krijgen dilemma's voorgeschoteld,VVD,". Deze zin: ""Yesilgöz ( VVD ) en Van der Plas ( BBB ) krijgen dilemma's voorgeschoteld"" - einde van de zin. In het verkiezingsprogramma van NOS op 3 moeten Yesilgöz ( VVD ) en Van der Plas ( BBB ) een aantal lastige keuzes maken .",issue_no,0.9991434753408758
43,139c89f5b487d92b2e48816742abe2dd2ba1137cd7142d6999d927f6,139c89f5b487d92b2e48816742abe2dd2ba1137cd7142d6999d927f6-22,Een maand geleden vloog hij samen met demissionair klimaatminister Jetten naar Zuid-Afrika om onder meer te praten over de levering van groene waterstof aan Nederland .,D66,"Dat Nederland op zoek is naar groene waterstof was goed te zien aan het reisschema van de koning in de afgelopen maanden .. Deze zin: ""Een maand geleden vloog hij samen met demissionair klimaatminister Jetten naar Zuid-Afrika om onder meer te praten over de levering van groene waterstof aan Nederland ."" - einde van de zin. In juni stond dat ook op het programma tijdens een bezoek aan Spanje .",issue_no,0.9995356789177847
44,13e2c117a058668793f8abffe43b67092db5a677bfed469198511c34,13e2c117a058668793f8abffe43b67092db5a677bfed469198511c34-1,Baudet :,FvD,". Deze zin: ""Baudet :"" - einde van de zin. Politie :",issue_no,0.9973357372423508
45,1480e409927b85f4574f1b6fc753cc59f4c3584c23c4bdbf64a6ed3a,1480e409927b85f4574f1b6fc753cc59f4c3584c23c4bdbf64a6ed3a-27,"De minister van Energie , Herman Haloesjtsjenko , zei zaterdag dat Oekraïne over voldoende energiebronnen beschikt om de winter door te komen , maar zei ook :",Overig,"Afgelopen winter , ongeveer tien maanden na de Russische invasie van Oekraïne , voerde Rusland golven van aanvallen uit op elektriciteitscentrales en andere centrales die op het energienetwerk waren aangesloten , wat leidde tot voortdurende stroomuitval in ver uit elkaar liggende regio's in Oekraïne .. Deze zin: ""De minister van Energie , Herman Haloesjtsjenko , zei zaterdag dat Oekraïne over voldoende energiebronnen beschikt om de winter door te komen , maar zei ook :"" - einde van de zin. "" De vraag is in hoeverre toekomstige aanvallen de bevoorrading kunnen beïnvloeden . """,issue_no,0.9995997735363
46,152f6583ee576d53e1250e310d205547370d78beb939825b068eae04,152f6583ee576d53e1250e310d205547370d78beb939825b068eae04-1,Baudet vraagt Olf om afstand te nemen van uitspraak Bij1-lid Baudet vraagt aan Olf van Bij1 om afstand te nemen van uitspraken die een partijlid volgens Baudet heeft gedaan :,FvD,". Deze zin: ""Baudet vraagt Olf om afstand te nemen van uitspraak Bij1-lid Baudet vraagt aan Olf van Bij1 om afstand te nemen van uitspraken die een partijlid volgens Baudet heeft gedaan :"" - einde van de zin. "" Die heeft getwitterd : ' Goed dat fascisten geslagen worden ' , heeft u daar al afstand van genomen ? """,issue_no,0.694165012290526
47,15862a413ec6a882a2137819690cf376e3ce630f56d8e2cf6be5d329,15862a413ec6a882a2137819690cf376e3ce630f56d8e2cf6be5d329-1,"De geest van Rutte leeft voort in de nieuwe VVD-leider Yeşilgöz Dilan Yeşilgöz moet Mark Rutte doen vergeten , maar vooralsnog lijkt ze opvallend veel op haar politieke voorganger .",VVD,". Deze zin: ""De geest van Rutte leeft voort in de nieuwe VVD-leider Yeşilgöz Dilan Yeşilgöz moet Mark Rutte doen vergeten , maar vooralsnog lijkt ze opvallend veel op haar politieke voorganger ."" - einde van de zin. ",issue_no,0.9986980695178844
