,doc_id,sent_id,sent_text,party,text_prepared,prediction,score
10,00dc72ec0d220e202049de4176c374b783d62a4905430bef86ff5630,00dc72ec0d220e202049de4176c374b783d62a4905430bef86ff5630-2,Die vrouw stelde een vraag niet aan Timmermans .,GL/PvdA,"Want die weten niet waar ze aan beginnen .. Deze zin: ""Die vrouw stelde een vraag niet aan Timmermans ."" - einde van de zin. Kijk , we hebben in de NOS-politiek , omdat die nogal enige tijd meeloopt ...",issue_no,0.9992720283429931
11,00e343a88f3221087bda07ca362d8e2b37eb038b681de872e9daba45,00e343a88f3221087bda07ca362d8e2b37eb038b681de872e9daba45-1,En zelfs de VVD vindt bestaanszekerheid een belangrijk punt .,VVD,". Deze zin: ""En zelfs de VVD vindt bestaanszekerheid een belangrijk punt ."" - einde van de zin. Je ziet wat dat betreft ook best wel grote verschillen ...",issue_no,0.9946769279726124
12,00f1d1dbe07dde6ead5baf40b92d468d122a2a65244b02b3279a6be1,00f1d1dbe07dde6ead5baf40b92d468d122a2a65244b02b3279a6be1-5,"En daarover debatteren deze ronde Caroline van der Plas van BBB ,",BBB,"Alles wordt duurder .. Deze zin: ""En daarover debatteren deze ronde Caroline van der Plas van BBB ,"" - einde van de zin. Dylan Jesselgus van de WVD ,",issue_no,0.9995965701247758
13,010155a51332cf73b8fa8be0f6aed7dc5d8434003534ce20c999f5c8,010155a51332cf73b8fa8be0f6aed7dc5d8434003534ce20c999f5c8-1,Frans Timmermans wil ook met Pieter Omtzigt .,GL/PvdA,". Deze zin: ""Frans Timmermans wil ook met Pieter Omtzigt ."" - einde van de zin. Die liever niet met hem .",issue_no,0.9981383823647653
14,01058d43db8865f9669bc1bad141fade7676646c53ddfbf27253f9b2,01058d43db8865f9669bc1bad141fade7676646c53ddfbf27253f9b2-3,Dus de GroenLinks-NP van de A-stemmers overliepen naar D66 .,GL/PvdA,"zagen we eigenlijk wat andersom van wat er nu gebeurt .. Deze zin: ""Dus de GroenLinks-NP van de A-stemmers overliepen naar D66 ."" - einde van de zin. In plaats van andersom .",issue_no,0.9996887558700541
15,0116b6deb3be9344b016046cb41e31ba6db958bfedfa1791b0fad56c,0116b6deb3be9344b016046cb41e31ba6db958bfedfa1791b0fad56c-10,Dan komt erbij dat Jezelkus en ook andere Wilders ...,VVD,"Nou , dit is het verhaal van deze campagne , denk ik .. Deze zin: ""Dan komt erbij dat Jezelkus en ook andere Wilders ..."" - einde van de zin. eigenlijk omarmen , binnenlaten .",issue_no,0.9992172989316004
16,01273fbc343c45293880463aa37bc077eeabcb4b2846a6ce899310f6,01273fbc343c45293880463aa37bc077eeabcb4b2846a6ce899310f6-13,Dr. geweest voor het CDA .,CDA,"Jack jij bent jarenlang spin. Deze zin: ""Dr. geweest voor het CDA ."" - einde van de zin. Nu de campagne in het vol het heetst van de strijd is .",issue_no,0.9993072859528661
17,014bdba810df6f3fedae02d59654ffd505b096ead964ef64b0776554,014bdba810df6f3fedae02d59654ffd505b096ead964ef64b0776554-3,Dit is hoe Geert Wilders in uw verkiezingsprogramma staat .,PVV,"Dat doen we gewoon niet .. Deze zin: ""Dit is hoe Geert Wilders in uw verkiezingsprogramma staat ."" - einde van de zin. U noemt hem een pseudo-fascist .",issue_no,0.99948927428064
18,014ccfcc6729a57f18e0c322f675db93c3f4aef2787f3dbea9f50d14,014ccfcc6729a57f18e0c322f675db93c3f4aef2787f3dbea9f50d14-2,En we gaan ook praten met D66-voorman Rob Jetten over de campagne .,D66,"Nou goed , we gaan straks lekker wat stukjes kijken .. Deze zin: ""En we gaan ook praten met D66-voorman Rob Jetten over de campagne ."" - einde van de zin. Ja , en daarvoor hebben wij allemaal vaste dingen deze uitzendingen , Franke .",issue_no,0.9995174608974422
19,015343a80b3935875f4e9ff5f47ca90b50c1cb6a7ef0f9035622c581,015343a80b3935875f4e9ff5f47ca90b50c1cb6a7ef0f9035622c581-4,Maar we kennen Pieter Omtzigt ook echt wel allemaal als iemand die heel overwogen met zijn besluiten komt .,NSC,"En we begrijpen ook heel erg goed dat iedereen kijkt van wat die beslissing gaat worden .. Deze zin: ""Maar we kennen Pieter Omtzigt ook echt wel allemaal als iemand die heel overwogen met zijn besluiten komt ."" - einde van de zin. Het moet heel goed doordacht zijn .",issue_no,0.9994246829909448
20,0157f830b66a232f26286b291f65f1b781f5d6be3ad82c5c23a7eb32,0157f830b66a232f26286b291f65f1b781f5d6be3ad82c5c23a7eb32-2,Je ziet dat VVD en PVV bovenaan staan .,VVD,"Hoe komt het dat die boodschap niet resoneert ?. Deze zin: ""Je ziet dat VVD en PVV bovenaan staan ."" - einde van de zin. Al die partijen zeggen ook tegen u dat ze u isoleren .",issue_no,0.9931547087183145
21,017f2f5c33ff177f6cf3bd3270d5dc11babb37bec70feca41ea542b1,017f2f5c33ff177f6cf3bd3270d5dc11babb37bec70feca41ea542b1-3,En heb je contact nu met Timmermans ?,GL/PvdA,"nog enorm op kunnen komen .. Deze zin: ""En heb je contact nu met Timmermans ?"" - einde van de zin. ",issue_no,0.9995079680481013
22,01932638ef939cf56927d4bdf5335537fb87cc3366e0265cac0f51d7,01932638ef939cf56927d4bdf5335537fb87cc3366e0265cac0f51d7-2,"De trek , Joost , van BBB-kiezers naar NEC van Pieter Ontzigt .",BBB,"Dan gaan we naar Den Haag , naar politiek commentator Joost Vullings .. Deze zin: ""De trek , Joost , van BBB-kiezers naar NEC van Pieter Ontzigt ."" - einde van de zin. Heeft het alleen met de aantrekkingskracht van die man te maken , of is er meer aan de hand ?",issue_no,0.996673142272829
23,01aea2ea3575cc578b988ada08e8460352241087deabb4cb8c9fcbb4,01aea2ea3575cc578b988ada08e8460352241087deabb4cb8c9fcbb4-1,"Ja , in onze politieke reeks ontvangen we vandaag Laurens Dassen van Volt en Stefan van Baarle van Denk .",Volt,". Deze zin: ""Ja , in onze politieke reeks ontvangen we vandaag Laurens Dassen van Volt en Stefan van Baarle van Denk ."" - einde van de zin. ",issue_no,0.9991601512623772
24,01b6805d9353295e826a0b52c48a8e97fcb4ad48ee681aee1bbbf0b3,01b6805d9353295e826a0b52c48a8e97fcb4ad48ee681aee1bbbf0b3-4,"De VVD heeft een voedersband ontnomen , terwijl die voetballer aangaf ...",VVD,"Het heeft zelfs consequenties gehad .. Deze zin: ""De VVD heeft een voedersband ontnomen , terwijl die voetballer aangaf ..."" - einde van de zin. ik ben helemaal niet voor discriminatie .",issue_no,0.99941789793244
25,01c400b288311481366338efd589ab7b676ac7329bab9dbabdfd51f9,01c400b288311481366338efd589ab7b676ac7329bab9dbabdfd51f9-1,Dus komt u met BBB en Omtzigt afgelopen jaar weer ?,BBB,". Deze zin: ""Dus komt u met BBB en Omtzigt afgelopen jaar weer ?"" - einde van de zin. ",issue_no,0.9987784361785828
26,01e168445c9c47e950bd41eb30a96a1cd6e0280bd628e2af1828a9fc,01e168445c9c47e950bd41eb30a96a1cd6e0280bd628e2af1828a9fc-6,Ik zeg dan dat ik van D66 ben .,D66,"Ik ga niet zeggen wat ze tegen me zeggen .. Deze zin: ""Ik zeg dan dat ik van D66 ben ."" - einde van de zin. En dat D66 echt staat voor mijn boodschap daar .",issue_no,0.9994919889003366
27,020e97750fd606ccab893bfb88e68311660f36946b527f02c5878e9a,020e97750fd606ccab893bfb88e68311660f36946b527f02c5878e9a-3,vol de aanval op de VVD.,VVD,"Het wordt. Deze zin: ""vol de aanval op de VVD."" - einde van de zin. Yesoguz slaagt erin .",issue_yes,0.9823976581752341
28,020fe3248888cd538a6164ab07640b43802acd3e3cfbc97adb5312f3,020fe3248888cd538a6164ab07640b43802acd3e3cfbc97adb5312f3-9,"Morgen zit hier Frans Timmermans van GroenLinks , B van de A bij Mariala .",GL/PvdA,"Daarvoor kunt u kijken naar nieuws op YouTube of op NPO Start .. Deze zin: ""Morgen zit hier Frans Timmermans van GroenLinks , B van de A bij Mariala ."" - einde van de zin. ",issue_no,0.9995064077139088
29,0218625671f59465494ea69dbcd57f64550f15e213d897866f372d64,0218625671f59465494ea69dbcd57f64550f15e213d897866f372d64-2,Die bouwt overigens de PvdA zelf ook af .,GL/PvdA,"Oké , nou , dat komt dan blijkbaar niet .. Deze zin: ""Die bouwt overigens de PvdA zelf ook af ."" - einde van de zin. Dus erg bijzonder allemaal .",issue_no,0.9985504175758619
30,0230bab871950b3d7239fcffb6c6dc9c9de64735e200cd3e6e195eeb,0230bab871950b3d7239fcffb6c6dc9c9de64735e200cd3e6e195eeb-1,Maar qua marges misschien toch ook nog wel Omtzigt ?,NSC,". Deze zin: ""Maar qua marges misschien toch ook nog wel Omtzigt ?"" - einde van de zin. Ja .",issue_no,0.9967922512955368
31,025136a13e14ee90052a92af8b7520ec31ca9d4cdc94e4855b77f6e2,025136a13e14ee90052a92af8b7520ec31ca9d4cdc94e4855b77f6e2-2,VVD stemmen .,VVD,"Als je hier ja op zegt , moet je geen. Deze zin: ""VVD stemmen ."" - einde van de zin. ",issue_no,0.9995908277439763
32,0273dfef91d5abd225b52a91f70375a97c577bbcd0d753752a8bdf9e,0273dfef91d5abd225b52a91f70375a97c577bbcd0d753752a8bdf9e-8,VVD staat op 26 zetels .,VVD,"We zien hem hier .. Deze zin: ""VVD staat op 26 zetels ."" - einde van de zin. PVV stijgt naar 26 zetels .",issue_yes,0.9986025583472569
33,029c64baa7e4ca80efebc93f133fe7ba185a24ebc3783a143a6d560d,029c64baa7e4ca80efebc93f133fe7ba185a24ebc3783a143a6d560d-5,"En opvallend , u doet ook zaken met de VVD .",VVD,"die je anders niet in een collegeakkoord ziet .. Deze zin: ""En opvallend , u doet ook zaken met de VVD ."" - einde van de zin. Ja , dat kan soms .",issue_no,0.9995203127786224
34,02b17b543d9cc4f1e9afac8ea61757603a915eea861c37ea432f9a6b,02b17b543d9cc4f1e9afac8ea61757603a915eea861c37ea432f9a6b-5,Morgen zit hier Dylan Jesselgus van de VVD bij Jeroen aan tafel .,VVD,"Het is om 17.50 uur op NPO 1 .. Deze zin: ""Morgen zit hier Dylan Jesselgus van de VVD bij Jeroen aan tafel ."" - einde van de zin. Dat is om 22.30 uur op NPO 2 .",issue_no,0.9994531056393713
35,02bcdd6f3b6852d3cf2db167584ee4df261e8c8ed5d7deced90caa4e,02bcdd6f3b6852d3cf2db167584ee4df261e8c8ed5d7deced90caa4e-1,"Het is deels het CDA-verhaal , dus ik zie echt wel degelijk accentverschillen .",CDA,". Deze zin: ""Het is deels het CDA-verhaal , dus ik zie echt wel degelijk accentverschillen ."" - einde van de zin. Bij de BB zie ik veel grotere accentverschillen als bij NSC.",issue_no,0.9991426782080389
36,02c1bfe7e11e13c187394915580653cf0ce9bdd170c1c549fc5a5e6a,02c1bfe7e11e13c187394915580653cf0ce9bdd170c1c549fc5a5e6a-1,"Wat vindt u , meneer Eerdmans , dat dat dan nu verandert ?",JA21,". Deze zin: ""Wat vindt u , meneer Eerdmans , dat dat dan nu verandert ?"" - einde van de zin. Dat het ineens anders is , die regeling ?",issue_no,0.9993841349780823
37,02c723f255115609a4dcf072df50cabea2afd16041d7ed5db51b27a6,02c723f255115609a4dcf072df50cabea2afd16041d7ed5db51b27a6-1,Kan jij als VVD'er hier om lachen ?,VVD,". Deze zin: ""Kan jij als VVD'er hier om lachen ?"" - einde van de zin. ",issue_no,0.9948574417343081
38,02d963b0565e6e9cde1924902d0c3777ecb605d258434938e4cd49df,02d963b0565e6e9cde1924902d0c3777ecb605d258434938e4cd49df-1,"Ja , Han , wat vond jij het er gemis dat Omtzigt ...",NSC,". Deze zin: ""Ja , Han , wat vond jij het er gemis dat Omtzigt ..."" - einde van de zin. ",issue_no,0.9978240508917913
39,031cbf69d19ed3069120609786b8bc56bd8127729dbd96848bf6c6bb,031cbf69d19ed3069120609786b8bc56bd8127729dbd96848bf6c6bb-1,"Wat ik dus eigenlijk niet wil , is wat ik afgelopen weekend in de krant las , BBB...",BBB,". Deze zin: ""Wat ik dus eigenlijk niet wil , is wat ik afgelopen weekend in de krant las , BBB..."" - einde van de zin. en Caroline zit hier , dus je kan er gelijk op reageren ...",issue_no,0.9984089245916403
40,032dab5385d71761bc2917acfb3cc6133bcfe0c0546ca4b315264fe3,032dab5385d71761bc2917acfb3cc6133bcfe0c0546ca4b315264fe3-3,"We hadden dit weekend Omtzigt , meneer Timmermans komt ergens komende week nog voorbij .",NSC,"Dat interview is er veel over gegaan .. Deze zin: ""We hadden dit weekend Omtzigt , meneer Timmermans komt ergens komende week nog voorbij ."" - einde van de zin. De lijsttrekker van de VVD zal nog worden geïnterviewd .",issue_no,0.9996497535427848
41,034432f764d8e6b56b40e4c933d5ebf64cc6dd500a54fc511d2dc725,034432f764d8e6b56b40e4c933d5ebf64cc6dd500a54fc511d2dc725-4,Met als gast morgenavond Pieter Omtzigt .,NSC,"WL , Fidan en Sven .. Deze zin: ""Met als gast morgenavond Pieter Omtzigt ."" - einde van de zin. ",issue_no,0.9996618826393625
42,03711cc2507661fe255eb7913a07f106bb793eba639765aff5fcd053,03711cc2507661fe255eb7913a07f106bb793eba639765aff5fcd053-4,Mevrouw Bikker weet heel goed hoe wij in een landbouwverhaal staan .,CU,"Hier kan ik helemaal niks mee .. Deze zin: ""Mevrouw Bikker weet heel goed hoe wij in een landbouwverhaal staan ."" - einde van de zin. ",issue_no,0.9993320834631063
43,0387df2b5728129b18bef3c8d7cc18fc717571cbb572e03ff4c2a51a,0387df2b5728129b18bef3c8d7cc18fc717571cbb572e03ff4c2a51a-1,Het CDA had een rechtse koers .,CDA,". Deze zin: ""Het CDA had een rechtse koers ."" - einde van de zin. En precies wat jij zegt ...",issue_no,0.9989746015274329
44,03893ea068097b33a87da059d2e4a1e4fae3642f2394b84ebcc2497a,03893ea068097b33a87da059d2e4a1e4fae3642f2394b84ebcc2497a-11,Zij is de fractievoorzitter van de Amsterdamse VVD .,VVD,"Net zo verontwaardigd als deze twitteraars is Claire Martens .. Deze zin: ""Zij is de fractievoorzitter van de Amsterdamse VVD ."" - einde van de zin. Strijdkreten van Hamas .",issue_no,0.9989577993234556
45,03befb3c0165bdc4c4f719b255aeb7b3540863cec6426d1a918801eb,03befb3c0165bdc4c4f719b255aeb7b3540863cec6426d1a918801eb-1,"Want niet alleen de VVD , maar eigenlijk alle partijen willen de lasten voor bedrijven versparen .",VVD,". Deze zin: ""Want niet alleen de VVD , maar eigenlijk alle partijen willen de lasten voor bedrijven versparen ."" - einde van de zin. ",issue_no,0.9994383960776863
46,03e2fbeddcbd7a8f3f7d32cc8b22fc0e93f1c384301e001ab66eb5e9,03e2fbeddcbd7a8f3f7d32cc8b22fc0e93f1c384301e001ab66eb5e9-13,met afschaffen van dat ministerie door de VVD .,VVD,"Dan moet je leren dat er een fout gemaakt is .... Deze zin: ""met afschaffen van dat ministerie door de VVD ."" - einde van de zin. Dat er fouten gemaakt zijn in het kinderopvangtoeslag-schandaal .",issue_no,0.9992023814547139
47,03e68d3f87c9ef0a7df0cd6aaf5520bd20eeef848dddd4ed71319922,03e68d3f87c9ef0a7df0cd6aaf5520bd20eeef848dddd4ed71319922-3,Het is een beetje de oude doctrine van de KVP en het CDA .,CDA,"En dat is dat hij dus liever over rechts gaat .. Deze zin: ""Het is een beetje de oude doctrine van de KVP en het CDA ."" - einde van de zin. Alleen bij uiterste noodzaak met links .",issue_no,0.9996002988007673
48,0433d87f86d899c39bf77e868c406cc16501667aa544c72ed5eefc3f,0433d87f86d899c39bf77e868c406cc16501667aa544c72ed5eefc3f-1,"Je hebt het over de PVV , hè ?",PVV,". Deze zin: ""Je hebt het over de PVV , hè ?"" - einde van de zin. Ja , ik heb het over de PVV .",issue_no,0.9982884780006164
49,043618db2af7005fded5f6dc58dd4b0e9ce93e36d0b46bbbe603051a,043618db2af7005fded5f6dc58dd4b0e9ce93e36d0b46bbbe603051a-3,"En vandaag , u ziet er al zitten , de voorvrouw van de ChristenUnie , Mirjam Bikker .",CU,"Nog twee weken ontvangen we de lijsttrekkers van de partijen , van klein naar groot .. Deze zin: ""En vandaag , u ziet er al zitten , de voorvrouw van de ChristenUnie , Mirjam Bikker ."" - einde van de zin. Goedenavond , welkom .",issue_no,0.9992593672637593
50,045119920bd009553132156a3e6edb996d681d95a5e2b2c4e1b1736d,045119920bd009553132156a3e6edb996d681d95a5e2b2c4e1b1736d-1,Maar hoe komt het dat de PVV nu opeens positie krijgt ?,PVV,". Deze zin: ""Maar hoe komt het dat de PVV nu opeens positie krijgt ?"" - einde van de zin. ",issue_yes,0.998388656235202
51,0475c6a058e47fba33b3794bc156e4f68fe43e18d52327e1362e8963,0475c6a058e47fba33b3794bc156e4f68fe43e18d52327e1362e8963-2,"De burgemeester van Leeuwarden en oud-partijleider van het CDA , Sybrand Buma .",Overig,"Ja , niet de minste staat naast mij , inderdaad .. Deze zin: ""De burgemeester van Leeuwarden en oud-partijleider van het CDA , Sybrand Buma ."" - einde van de zin. Goedemorgen .",issue_no,0.9995319797423295
52,0478252b190342388c2ee3b5f3a1fe49d644409d93ef56ed3e1c81b8,0478252b190342388c2ee3b5f3a1fe49d644409d93ef56ed3e1c81b8-2,En dat is ook waar we als CDA voor pleiten .,CDA,"Ja , vanuit Drogeham hierheen is bijna een uur .. Deze zin: ""En dat is ook waar we als CDA voor pleiten ."" - einde van de zin. Want dorpen moeten goed bereikbaar zijn .",issue_no,0.9995690741908188
53,047b7f7f6fb9e67708e747137736e9cfbc731d48b0453996c2d308d7,047b7f7f6fb9e67708e747137736e9cfbc731d48b0453996c2d308d7-1,"U mag zo reageren , mevrouw Bikker , maar eerst meneer Van Baarle .",CU,". Deze zin: ""U mag zo reageren , mevrouw Bikker , maar eerst meneer Van Baarle ."" - einde van de zin. ",issue_no,0.9992091373930762
54,0487b7921e22ef7b776d0de0efdbcad0d10d8646618079bc70d9efb1,0487b7921e22ef7b776d0de0efdbcad0d10d8646618079bc70d9efb1-1,Baudet blijft over met een klein groepje vertrouwelingen .,FvD,". Deze zin: ""Baudet blijft over met een klein groepje vertrouwelingen ."" - einde van de zin. En politiek leiders zouden geen echte macht hebben .",issue_no,0.9988730871783991
55,049c1b1566ea39d4491344ed2c9e4b6c363597249170c2661f800aa8,049c1b1566ea39d4491344ed2c9e4b6c363597249170c2661f800aa8-4,Straks heb ik het ook met Frans Timmermans over .,GL/PvdA,"Dus die horen we graag straks van jou .. Deze zin: ""Straks heb ik het ook met Frans Timmermans over ."" - einde van de zin. Armoede in Nederland , hoe en hoe u dat wilt tegengaan .",issue_no,0.9988064185497406
56,04b411c4ddf9a700f5afe590ef1fd3e49ab265c51b8ac25fd3dc393e,04b411c4ddf9a700f5afe590ef1fd3e49ab265c51b8ac25fd3dc393e-3,Wilders heeft het heel goed gedaan bij het RTL-debat .,PVV,"En de mensen die er wel waren .... Deze zin: ""Wilders heeft het heel goed gedaan bij het RTL-debat ."" - einde van de zin. En Jesselcus ook wel .",issue_yes,0.9754433354847534
57,04c0cd94bffdaa161868b6d1ffe694d93c07dc1244ad56fb92c15138,04c0cd94bffdaa161868b6d1ffe694d93c07dc1244ad56fb92c15138-1,die D66 en de ChristenUnie de afgelopen jaren hebben opgemaakt ...,D66,". Deze zin: ""die D66 en de ChristenUnie de afgelopen jaren hebben opgemaakt ..."" - einde van de zin. en ook wij persoonlijk .",issue_no,0.9972919661546547
58,04d13a6349b04d46a33ac86d5a63e0dd62667e82986ea50a49135357,04d13a6349b04d46a33ac86d5a63e0dd62667e82986ea50a49135357-4,"Ron , de naam Wilders viel even .",PVV,"Maar daar gaan we het zo meteen over hebben .. Deze zin: ""Ron , de naam Wilders viel even ."" - einde van de zin. Er zijn steeds drie partijen die enorm groot aan het worden zijn .",issue_yes,0.9891190141262689
59,0516cd8b1494713bd78c86e767591f116ca1cf0ee99014c91003f68c,0516cd8b1494713bd78c86e767591f116ca1cf0ee99014c91003f68c-4,"Ook is hier partijleider van de Partij voor de Dieren , Esther Ouwehand .",Overig,"Dat en wat er nog meer opviel bespreek ik met parlementair verslaggever van Elsvier Weekblad , Carla Joosten .. Deze zin: ""Ook is hier partijleider van de Partij voor de Dieren , Esther Ouwehand ."" - einde van de zin. En directeur politieke zaken van HCSS , Hand in Broeken .",issue_no,0.9996368051169049
60,05506547daad1d0a9445ac71c4662759baeac89f4f92078f1928aa2f,05506547daad1d0a9445ac71c4662759baeac89f4f92078f1928aa2f-5,"En vandaag is hier de voorman van JA21 , Joost Eermand .",JA21,"In de aanloop naar de verkiezingen ontvangen we de lijsttrekkers van de partijen van klein naar groot .. Deze zin: ""En vandaag is hier de voorman van JA21 , Joost Eermand ."" - einde van de zin. Hartelijk welkom .",issue_no,0.9996146499074912
61,055bdea34113a782aef44340caac7fbf2d8de36fb00c82e665ec47ce,055bdea34113a782aef44340caac7fbf2d8de36fb00c82e665ec47ce-3,"De strijd tussen PVV , GroenLinks , PvdA en VVD ...",PVV,"Het wordt wel zo'n 6 graden .. Deze zin: ""De strijd tussen PVV , GroenLinks , PvdA en VVD ..."" - einde van de zin. en misschien toch ook NEC .. .",issue_no,0.9995635737382177
62,05999eff31b8cfd4e355acd45a9f2c8f0331d260c7ad8acd0767b45b,05999eff31b8cfd4e355acd45a9f2c8f0331d260c7ad8acd0767b45b-1,"En inderdaad , Geert Wilders van de PVV lijkt het goed te doen in de campagne bij een vast verhaal .",PVV,". Deze zin: ""En inderdaad , Geert Wilders van de PVV lijkt het goed te doen in de campagne bij een vast verhaal ."" - einde van de zin. Ze was nog weer extra stevig en dan kijkt ze natuurlijk stiekem naar die peilingen .",issue_yes,0.9935937498560292
63,05ad15344e53a4958c5e079471a0214b03d5bda05bb845cb3bc69539,05ad15344e53a4958c5e079471a0214b03d5bda05bb845cb3bc69539-5,"En dat maakt het ook zo sterk , denk ik , dat we als BBB.. .",BBB,"uit het hat deze vereniging aan het opbouwen zijn .. Deze zin: ""En dat maakt het ook zo sterk , denk ik , dat we als BBB.. ."" - einde van de zin. ook met deze verkiezingen , maar ook structureel . ..",issue_no,0.9992938484242909
64,05c34185544e652fd02711a519c8c2c19d6e2892c293765e4f17e66f,05c34185544e652fd02711a519c8c2c19d6e2892c293765e4f17e66f-16,binnen GroenLinks Partij voor de Arbeid die van wanten weten .,GL/PvdA,"Ik ben ook blij dat u erkent dat we een aantal uitstekende mensen hebben .... Deze zin: ""binnen GroenLinks Partij voor de Arbeid die van wanten weten ."" - einde van de zin. Zoals in Amsterdam en in de fractie .",issue_no,0.9995259635576308
65,05c88e561b258814c8337a57874494ea4c4b650f23330f81b06a9604,05c88e561b258814c8337a57874494ea4c4b650f23330f81b06a9604-4,Bijvoorbeeld Timmermans en Omtzigt gingen niet met elkaar in debat .,GL/PvdA,"Het gaat over de inhoud en het gaat over samenwerking .. Deze zin: ""Bijvoorbeeld Timmermans en Omtzigt gingen niet met elkaar in debat ."" - einde van de zin. Nee , die gingen met elkaar in gesprek .",issue_no,0.9995691986922779
66,06125a6bf466e90b9c6b823efcb12dab28e57ef792f1cd56bc055cbe,06125a6bf466e90b9c6b823efcb12dab28e57ef792f1cd56bc055cbe-9,We hebben samen met Joost en Pieter Omtzigt ook voorstellen gedaan ...,NSC,"om te zorgen dat de formatie nu sneller voor kan gaan .. Deze zin: ""We hebben samen met Joost en Pieter Omtzigt ook voorstellen gedaan ..."" - einde van de zin. ",issue_no,0.9992617890425323
67,061588334ccd27515b6996ae2ea0220396ce97c8a2c64f8a1af53bef,061588334ccd27515b6996ae2ea0220396ce97c8a2c64f8a1af53bef-3,"tegen Wilders , want daar komt er een bepaalde grap ...",PVV,"Dus jij denkt eigenlijk bepaalde partijen zullen dat niet zeggen .... Deze zin: ""tegen Wilders , want daar komt er een bepaalde grap ..."" - einde van de zin. ",issue_no,0.999500663888492
